product_id,product_name,category,sub_category,base_price,price,competitor_price,demand,rating,reviews,stock,season,discount,day_of_week
PROD_2569,Canon EOS M50 II,Camera,Mid,94937,106329,91351,412,3.7,816,366,Festive,11.1,Monday
PROD_2570,Sony Bravia X74L,Television,Mid,60256,62319,55971,390,4.2,1930,300,Normal,4.6,Sunday
PROD_2571,Redmi Note 13,Mobile Phone,Budget,12662,13599,13171,291,3.0,2143,355,Normal,0.3,Wednesday
PROD_2572,Vu Cinema TV,Television,Budget,23610,25533,23635,329,3.0,1985,264,Normal,1.4,Saturday
PROD_2573,Canon EOS 1500D,Camera,Budget,43666,47282,47115,355,3.3,2730,276,Normal,0.0,Sunday
PROD_2574,HP Pavilion 15,Laptop,Budget,47673,50746,50376,291,3.3,1977,547,Normal,0.0,Wednesday
PROD_2575,Samsung Galaxy A35,Mobile Phone,Mid,38986,43469,38072,320,3.7,1111,380,Festive,12.2,Sunday
PROD_2576,Dell Inspiron 15,Laptop,Mid,73109,81882,77328,404,3.8,1173,343,Festive,12.7,Saturday
PROD_2577,Canon EOS M50 II,Camera,Mid,94937,102823,100574,403,4.4,1547,343,Normal,4.5,Friday
PROD_2578,LG OLED C3,Television,Premium,175185,180000,187727,239,4.3,50,470,Normal,2.4,Wednesday
PROD_2579,Samsung Galaxy A35,Mobile Phone,Mid,38986,43216,42123,283,3.7,608,454,Festive,7.8,Wednesday
PROD_2580,Sony Alpha A7 IV,Camera,Premium,299200,300000,320494,378,4.9,493,256,Festive,15.9,Monday
PROD_2581,Acer Aspire 3,Laptop,Budget,43779,44918,39935,283,3.1,1817,304,Normal,6.7,Monday
PROD_2582,Vu Cinema TV,Television,Budget,23610,25257,23663,417,3.6,2261,630,Normal,1.8,Saturday
PROD_2583,Sony Alpha A7 IV,Camera,Premium,299200,300000,326192,233,3.9,50,396,Normal,0.8,Monday
PROD_2584,Samsung Galaxy A35,Mobile Phone,Mid,38986,43407,42866,295,3.6,1232,374,Festive,11.7,Friday
PROD_2585,OnePlus Nord CE4,Mobile Phone,Mid,21596,22307,20387,405,4.1,1095,349,Normal,0.9,Thursday
PROD_2586,Samsung Galaxy Watch 6,Smartwatch,Mid,27520,29549,27383,148,3.4,1405,147,Normal,7.6,Wednesday
PROD_2587,Sony Alpha A7 IV,Camera,Premium,299200,300000,324752,303,4.4,913,756,Normal,4.1,Tuesday
PROD_2588,Samsung Galaxy A35,Mobile Phone,Mid,38986,41847,43304,208,3.2,750,244,Normal,4.0,Wednesday
PROD_2589,boAt Bassheads 100,Earphones,Budget,2494,2767,2640,246,3.5,1725,376,Festive,10.3,Tuesday
PROD_2590,iPhone 16,Mobile Phone,Premium,115228,120000,113813,97,3.9,634,346,Normal,7.5,Saturday
PROD_2591,boAt Bassheads 100,Earphones,Budget,2494,2530,2242,154,2.5,1673,339,Normal,9.0,Thursday
PROD_2592,Samsung Crystal 4K,Television,Mid,38367,41320,33967,509,4.2,727,424,Festive,9.0,Friday
PROD_2593,Canon EOS 1500D,Camera,Budget,43666,46888,44554,306,3.3,1885,383,Normal,8.7,Wednesday
PROD_2594,iPhone 16,Mobile Phone,Premium,115228,120000,121835,199,4.0,1053,708,Festive,15.7,Saturday
PROD_2595,Fitbit Sense 2,Smartwatch,Mid,22747,24351,20033,335,3.8,697,292,Festive,12.6,Sunday
PROD_2596,Dell Inspiron 15,Laptop,Mid,73109,78164,74426,324,3.4,753,503,Normal,1.1,Thursday
PROD_2597,Apple AirPods Pro 2,Earphones,Premium,13702,14105,12227,395,4.4,591,403,Normal,5.3,Tuesday
PROD_2598,Apple AirPods Pro 2,Earphones,Premium,13702,14844,13945,416,4.5,420,356,Normal,10.7,Sunday
PROD_2599,boAt Wave Sigma,Smartwatch,Budget,3143,3405,3118,352,3.2,2044,256,Normal,3.2,Thursday
PROD_2600,HP Pavilion 15,Laptop,Budget,47673,53261,51114,339,2.9,2112,364,Festive,15.3,Friday
PROD_2601,Realme C55,Mobile Phone,Budget,12494,13484,13082,308,3.4,1837,276,Normal,2.4,Monday
PROD_2602,Acer Aspire 3,Laptop,Budget,43779,49032,44261,365,3.5,2211,171,Festive,7.4,Sunday
PROD_2603,Acer Aspire 3,Laptop,Budget,43779,44706,40726,247,3.0,1534,347,Normal,6.0,Friday
PROD_2604,OnePlus Nord CE4,Mobile Phone,Mid,21596,23529,20706,443,3.9,1516,274,Normal,0.0,Saturday
PROD_2605,Nikon D3500,Camera,Budget,44762,49848,45540,369,3.1,1943,481,Festive,15.0,Friday
PROD_2606,Samsung Galaxy A35,Mobile Phone,Mid,38986,43541,37465,268,3.5,1011,265,Festive,10.9,Tuesday
PROD_2607,JBL Tune 770NC,Earphones,Mid,10947,11482,11517,161,4.1,422,663,Normal,2.1,Wednesday
PROD_2608,Apple Watch Series 9,Smartwatch,Premium,33044,37009,31989,509,3.9,1327,497,Festive,7.4,Tuesday
PROD_2609,Redmi Note 13,Mobile Phone,Budget,12662,14133,12991,346,3.1,2082,394,Festive,9.0,Monday
PROD_2610,Nikon D3500,Camera,Budget,44762,48067,39426,380,3.2,2043,293,Festive,11.2,Tuesday
PROD_2611,OnePlus Nord CE4,Mobile Phone,Mid,21596,24046,21927,433,3.3,1101,580,Festive,12.6,Wednesday
PROD_2612,JBL Tune 770NC,Earphones,Mid,10947,11029,9953,143,3.6,1150,464,Normal,0.0,Wednesday
PROD_2613,Realme Buds 2,Earphones,Budget,2947,3000,2949,190,2.9,1686,600,Festive,13.8,Sunday
PROD_2614,Apple AirPods Pro 2,Earphones,Premium,13702,14123,12977,413,4.1,65,404,Normal,0.0,Sunday
PROD_2615,Fitbit Sense 2,Smartwatch,Mid,22747,22884,20660,282,4.4,839,702,Normal,0.0,Saturday
PROD_2616,Noise ColorFit Pro 4,Smartwatch,Budget,3208,3481,3307,343,3.1,1914,207,Normal,1.5,Monday
PROD_2617,boAt Wave Sigma,Smartwatch,Budget,3143,3375,3170,328,3.4,1871,411,Normal,0.3,Wednesday
PROD_2618,Samsung Crystal 4K,Television,Mid,38367,41863,36819,395,3.2,829,170,Normal,5.8,Friday
PROD_2619,Vu Cinema TV,Television,Budget,23610,25577,25968,371,3.6,2749,290,Normal,3.1,Thursday
PROD_2620,Sony Alpha A7 IV,Camera,Premium,299200,300000,280328,329,4.2,121,366,Festive,13.1,Monday
PROD_2621,JBL Tune 770NC,Earphones,Mid,10947,11075,9980,179,3.4,1218,434,Normal,2.1,Sunday
PROD_2622,OnePlus Nord CE4,Mobile Phone,Mid,21596,23190,20145,448,3.5,1173,395,Festive,7.7,Saturday
PROD_2623,MacBook Pro 14,Laptop,Premium,151005,169125,160990,441,4.5,1014,264,Festive,10.8,Monday
PROD_2624,boAt Bassheads 100,Earphones,Budget,2494,2793,2498,261,3.4,2124,172,Festive,14.2,Friday
PROD_2625,Canon EOS M50 II,Camera,Mid,94937,103410,91902,330,3.8,1553,110,Normal,6.5,Friday
PROD_2626,Samsung Crystal 4K,Television,Mid,38367,41615,42959,435,3.6,1252,359,Normal,3.4,Wednesday
PROD_2627,iPhone 16,Mobile Phone,Premium,115228,120000,110464,106,4.3,163,351,Normal,2.9,Thursday
PROD_2628,Canon EOS M50 II,Camera,Mid,94937,103127,93491,363,4.0,2024,219,Normal,3.4,Thursday
PROD_2629,Samsung Galaxy A35,Mobile Phone,Mid,38986,41561,40867,253,4.0,1336,458,Normal,2.4,Wednesday
PROD_2630,Fitbit Sense 2,Smartwatch,Mid,22747,23992,20064,268,3.3,896,507,Festive,12.2,Wednesday
PROD_2631,Canon EOS M50 II,Camera,Mid,94937,101810,105279,362,3.5,1592,495,Normal,8.4,Monday
PROD_2632,Dell Inspiron 15,Laptop,Mid,73109,78475,64510,450,4.3,982,407,Festive,5.6,Friday
PROD_2633,Samsung Galaxy A35,Mobile Phone,Mid,38986,43406,37366,345,3.7,1582,450,Festive,8.6,Thursday
PROD_2634,Sony Alpha ZV-E10,Camera,Mid,71260,77432,76384,399,4.1,1151,266,Normal,3.7,Saturday
PROD_2635,Realme C55,Mobile Phone,Budget,12494,13303,12379,297,2.8,1688,549,Normal,2.3,Tuesday
PROD_2636,Realme C55,Mobile Phone,Budget,12494,13349,13058,265,2.9,1994,428,Normal,8.9,Friday
PROD_2637,LG OLED C3,Television,Premium,175185,180000,193757,358,4.3,483,260,Festive,10.0,Sunday
PROD_2638,JBL Tune 770NC,Earphones,Mid,10947,11561,11771,185,3.8,994,555,Normal,3.0,Saturday
PROD_2639,Canon EOS 1500D,Camera,Budget,43666,48884,47897,372,3.5,1549,368,Festive,8.2,Friday
PROD_2640,LG OLED C3,Television,Premium,175185,180000,183647,331,4.7,182,575,Festive,8.0,Tuesday
PROD_2641,Noise ColorFit Pro 4,Smartwatch,Budget,3208,3592,3480,422,3.2,1953,226,Festive,9.0,Friday
PROD_2642,LG OLED C3,Television,Premium,175185,180000,179404,311,4.1,337,234,Festive,10.7,Wednesday
PROD_2643,Sony WH-CH520,Earphones,Mid,5964,6371,5569,390,3.4,1245,417,Festive,15.3,Saturday
PROD_2644,Samsung Crystal 4K,Television,Mid,38367,41355,40988,412,3.5,1233,460,Normal,0.0,Tuesday
PROD_2645,Vu Cinema TV,Television,Budget,23610,25534,24829,352,3.3,1920,298,Normal,7.2,Wednesday
PROD_2646,boAt Bassheads 100,Earphones,Budget,2494,2524,2286,209,3.3,2041,471,Normal,1.0,Saturday
PROD_2647,Realme C55,Mobile Phone,Budget,12494,13976,12193,339,3.0,1881,335,Festive,9.2,Thursday
PROD_2648,Sony WH-CH520,Earphones,Mid,5964,6150,5310,311,3.4,901,241,Normal,4.7,Tuesday
PROD_2649,Sony Alpha A7 IV,Camera,Premium,299200,300000,276587,387,4.8,459,431,Festive,2.6,Tuesday
PROD_2650,Sony Bravia X74L,Television,Mid,60256,64961,58625,380,3.9,2032,408,Normal,0.3,Monday
PROD_2651,Samsung Galaxy Watch 6,Smartwatch,Mid,27520,29341,28281,226,4.2,1020,415,Normal,3.1,Monday
PROD_2652,Apple Watch Series 9,Smartwatch,Premium,33044,35824,34550,444,4.5,722,383,Normal,0.0,Monday
PROD_2653,JBL Tune 770NC,Earphones,Mid,10947,12000,11204,205,3.9,1086,235,Festive,10.0,Monday
PROD_2654,Lenovo IdeaPad 5,Laptop,Mid,69584,77869,74051,437,3.5,839,474,Festive,11.1,Monday
PROD_2655,Apple AirPods Pro 2,Earphones,Premium,13702,14233,12684,439,4.5,1501,282,Normal,2.2,Wednesday
PROD_2656,OnePlus Nord CE4,Mobile Phone,Mid,21596,24187,21464,562,4.4,1382,401,Festive,8.8,Saturday
PROD_2657,Vu Cinema TV,Television,Budget,23610,25318,25893,305,3.2,1852,410,Normal,2.8,Sunday
PROD_2658,Fitbit Sense 2,Smartwatch,Mid,22747,24586,22081,258,3.6,1257,170,Normal,3.5,Wednesday
PROD_2659,JBL Tune 770NC,Earphones,Mid,10947,11745,9683,242,3.6,1206,105,Festive,13.9,Monday
PROD_2660,Mi TV 4A,Television,Budget,24525,27468,23843,430,3.3,1883,320,Festive,12.2,Monday
PROD_2661,boAt Wave Sigma,Smartwatch,Budget,3143,3369,2888,415,3.2,1667,382,Festive,11.2,Tuesday
PROD_2662,Redmi Note 13,Mobile Phone,Budget,12662,13497,12298,263,2.8,2040,475,Normal,3.6,Sunday
PROD_2663,Acer Aspire 3,Laptop,Budget,43779,46931,48341,294,3.1,2101,401,Normal,0.0,Sunday
PROD_2664,Fitbit Sense 2,Smartwatch,Mid,22747,22982,20981,248,3.8,1286,565,Normal,6.8,Thursday
PROD_2665,Noise ColorFit Pro 4,Smartwatch,Budget,3208,3454,3020,436,3.3,2072,319,Festive,10.5,Monday
PROD_2666,Sony Bravia X74L,Television,Mid,60256,64294,61178,347,4.0,1028,580,Normal,0.3,Wednesday
PROD_2667,Sony Alpha ZV-E10,Camera,Mid,71260,76633,69727,398,3.7,879,489,Normal,3.0,Monday
PROD_2668,Sony Alpha ZV-E10,Camera,Mid,71260,79207,70213,387,3.2,592,550,Festive,12.6,Sunday
PROD_2669,Canon EOS 1500D,Camera,Budget,43666,46359,44168,279,3.0,1915,585,Normal,0.0,Saturday
PROD_2670,Mi TV 4A,Television,Budget,24525,26630,23810,378,3.7,2302,250,Normal,6.1,Monday
PROD_2671,Canon EOS 1500D,Camera,Budget,43666,48705,42012,360,3.5,2135,432,Festive,13.0,Thursday
PROD_2672,Canon EOS M50 II,Camera,Mid,94937,106134,91936,398,3.4,1273,438,Festive,8.6,Friday
PROD_2673,Noise ColorFit Pro 4,Smartwatch,Budget,3208,3588,3222,397,3.2,1791,425,Festive,10.8,Monday
PROD_2674,Sony Alpha A7 IV,Camera,Premium,299200,300000,299556,247,3.7,174,74,Normal,3.3,Sunday
PROD_2675,Dell Inspiron 15,Laptop,Mid,73109,81882,70662,445,3.8,1135,275,Festive,12.8,Tuesday
PROD_2676,Sony Bravia X74L,Television,Mid,60256,64699,57047,450,4.1,934,400,Festive,7.8,Saturday
PROD_2677,Redmi Note 13,Mobile Phone,Budget,12662,13407,12902,314,3.7,2185,694,Normal,1.7,Friday
PROD_2678,Realme C55,Mobile Phone,Budget,12494,13993,13717,387,3.1,2140,206,Festive,13.6,Friday
PROD_2679,Lenovo IdeaPad 5,Laptop,Mid,69584,75253,67884,363,3.5,1078,315,Normal,0.9,Saturday
PROD_2680,Samsung Galaxy A35,Mobile Phone,Mid,38986,41007,43075,208,3.6,1161,675,Normal,5.7,Friday
PROD_2681,OnePlus Nord CE4,Mobile Phone,Mid,21596,23154,23143,375,3.7,706,519,Normal,2.4,Tuesday
PROD_2682,MacBook Pro 14,Laptop,Premium,151005,163659,152698,290,3.6,694,159,Normal,7.2,Thursday
PROD_2683,Sony Alpha A7 IV,Camera,Premium,299200,300000,306440,258,4.5,50,406,Normal,0.6,Saturday
PROD_2684,Samsung Galaxy Watch 6,Smartwatch,Mid,27520,30000,27868,267,3.9,1460,542,Festive,9.3,Friday
PROD_2685,Realme Buds 2,Earphones,Budget,2947,3000,2923,138,3.3,1759,234,Normal,7.7,Friday
PROD_2686,Samsung Galaxy Watch 6,Smartwatch,Mid,27520,27996,25911,187,3.6,1471,334,Normal,6.3,Monday
PROD_2687,Canon EOS M50 II,Camera,Mid,94937,101290,90459,339,4.0,1507,570,Normal,0.0,Tuesday
PROD_2688,boAt Wave Sigma,Smartwatch,Budget,3143,3365,3292,341,3.1,1926,493,Normal,7.0,Friday
PROD_2689,Fitbit Sense 2,Smartwatch,Mid,22747,24169,22099,252,3.8,1196,527,Normal,3.7,Tuesday
PROD_2690,Vu Cinema TV,Television,Budget,23610,25506,24910,415,4.2,2265,416,Normal,2.8,Tuesday
PROD_2691,Apple Watch Series 9,Smartwatch,Premium,33044,35424,36437,372,4.1,422,517,Normal,5.7,Thursday
PROD_2692,Dell Inspiron 15,Laptop,Mid,73109,78780,69491,407,4.4,1931,459,Normal,0.0,Wednesday
PROD_2693,Sony Alpha ZV-E10,Camera,Mid,71260,72510,63881,370,3.8,1080,604,Normal,4.6,Wednesday
PROD_2694,boAt Bassheads 100,Earphones,Budget,2494,2636,2493,244,3.4,2651,622,Normal,11.8,Friday
PROD_2695,OnePlus Nord CE4,Mobile Phone,Mid,21596,24187,22925,512,4.1,1692,262,Festive,11.8,Sunday
PROD_2696,Samsung Galaxy A35,Mobile Phone,Mid,38986,43586,42868,354,4.1,1858,371,Festive,12.8,Sunday
PROD_2697,Mi TV 4A,Television,Budget,24525,26247,24264,306,3.1,1938,454,Normal,2.5,Saturday
PROD_2698,Nikon D3500,Camera,Budget,44762,48624,45708,288,3.1,2016,106,Normal,5.1,Thursday
PROD_2699,Sony Bravia X74L,Television,Mid,60256,65648,65907,382,4.1,1888,183,Normal,1.7,Saturday
PROD_2700,Canon EOS M50 II,Camera,Mid,94937,101302,97449,330,3.4,1027,554,Normal,1.9,Saturday
PROD_2701,Samsung Galaxy A35,Mobile Phone,Mid,38986,41620,38321,271,4.0,1644,455,Normal,8.1,Wednesday
PROD_2702,Nikon D3500,Camera,Budget,44762,47654,43259,355,3.6,2774,640,Normal,2.3,Tuesday
PROD_2703,LG OLED C3,Television,Premium,175185,179279,166019,293,5.0,360,372,Normal,1.3,Friday
PROD_2704,Samsung Galaxy Watch 6,Smartwatch,Mid,27520,29474,28061,207,3.9,1430,290,Normal,3.5,Sunday
PROD_2705,Vu Cinema TV,Television,Budget,23610,24275,21373,369,3.6,2708,390,Normal,3.3,Friday
PROD_2706,Lenovo IdeaPad 5,Laptop,Mid,69584,77934,67418,434,3.7,1853,154,Festive,12.9,Monday
PROD_2707,OnePlus Nord CE4,Mobile Phone,Mid,21596,23240,24103,364,3.7,394,423,Normal,2.3,Tuesday
PROD_2708,OnePlus Nord CE4,Mobile Phone,Mid,21596,24187,20988,468,3.6,560,118,Festive,10.7,Tuesday
PROD_2709,Nikon D3500,Camera,Budget,44762,47990,41291,405,3.4,2341,365,Festive,7.2,Saturday
PROD_2710,Canon EOS 1500D,Camera,Budget,43666,46713,43867,268,3.2,1649,406,Normal,0.8,Wednesday
PROD_2711,Realme Buds 2,Earphones,Budget,2947,3000,3124,167,3.4,2291,275,Normal,8.0,Monday
PROD_2712,Lenovo IdeaPad 5,Laptop,Mid,69584,74494,72447,333,3.9,762,488,Normal,7.8,Wednesday
PROD_2713,Apple AirPods Pro 2,Earphones,Premium,13702,15346,14490,409,3.6,429,250,Festive,10.7,Friday
PROD_2714,Canon EOS M50 II,Camera,Mid,94937,103457,93920,366,3.7,894,154,Normal,0.0,Thursday
PROD_2715,Canon EOS M50 II,Camera,Mid,94937,105427,98275,420,4.2,1414,620,Festive,6.8,Monday
PROD_2716,Dell Inspiron 15,Laptop,Mid,73109,78568,70185,301,3.2,394,358,Normal,3.9,Thursday
PROD_2717,Samsung Crystal 4K,Television,Mid,38367,42971,36568,485,4.1,1475,353,Festive,7.6,Monday
PROD_2718,Acer Aspire 3,Laptop,Budget,43779,46611,41225,374,3.6,2510,467,Festive,8.4,Monday
PROD_2719,Acer Aspire 3,Laptop,Budget,43779,49032,45155,451,3.9,2924,314,Festive,16.0,Friday
PROD_2720,Fitbit Sense 2,Smartwatch,Mid,22747,25257,25357,325,4.2,627,480,Festive,8.7,Tuesday
PROD_2721,Sony Bravia X74L,Television,Mid,60256,66870,57785,457,4.5,1347,690,Festive,9.4,Sunday
PROD_2722,boAt Wave Sigma,Smartwatch,Budget,3143,3226,2863,355,3.3,1925,401,Normal,2.2,Thursday
PROD_2723,Apple Watch Series 9,Smartwatch,Premium,33044,37009,35014,501,4.7,50,423,Festive,12.6,Monday
PROD_2724,Mi TV 4A,Television,Budget,24525,27468,24739,435,3.4,2090,385,Festive,12.7,Thursday
PROD_2725,MacBook Pro 14,Laptop,Premium,151005,169125,146291,417,5.0,50,100,Festive,9.6,Thursday
PROD_2726,Apple Watch Series 9,Smartwatch,Premium,33044,37009,33487,497,4.5,50,473,Festive,14.6,Sunday
PROD_2727,Canon EOS M50 II,Camera,Mid,94937,105997,94476,348,3.2,384,392,Festive,14.8,Tuesday
PROD_2728,Realme C55,Mobile Phone,Budget,12494,13391,12599,308,3.5,2575,426,Normal,0.0,Monday
PROD_2729,Canon EOS 1500D,Camera,Budget,43666,47158,47650,309,3.4,2491,264,Normal,1.5,Monday
PROD_2730,boAt Bassheads 100,Earphones,Budget,2494,2747,2613,282,3.4,1988,587,Festive,17.0,Tuesday
PROD_2731,Realme C55,Mobile Phone,Budget,12494,13993,13976,321,3.0,1546,0,Festive,11.6,Saturday
PROD_2732,JBL Tune 770NC,Earphones,Mid,10947,11687,11425,166,3.5,594,297,Normal,3.1,Wednesday
PROD_2733,Mi TV 4A,Television,Budget,24525,26184,23399,323,3.0,2152,531,Normal,0.0,Sunday
PROD_2734,HP Pavilion 15,Laptop,Budget,47673,53178,46532,367,3.3,2014,441,Festive,6.2,Tuesday
PROD_2735,Vu Cinema TV,Television,Budget,23610,24064,21803,322,3.5,1945,498,Normal,0.0,Sunday
PROD_2736,boAt Wave Sigma,Smartwatch,Budget,3143,3250,2790,367,3.5,2121,266,Normal,0.0,Friday
PROD_2737,Lenovo IdeaPad 5,Laptop,Mid,69584,75684,66578,375,3.8,1066,209,Normal,1.0,Friday
PROD_2738,Samsung Galaxy Watch 6,Smartwatch,Mid,27520,29334,27768,195,3.9,890,374,Normal,6.1,Thursday
PROD_2739,Acer Aspire 3,Laptop,Budget,43779,46398,43702,177,2.0,1265,469,Normal,4.2,Tuesday
PROD_2740,Apple AirPods Pro 2,Earphones,Premium,13702,14858,13703,408,4.5,116,324,Normal,2.2,Sunday
PROD_2741,Sony Alpha ZV-E10,Camera,Mid,71260,73007,67384,369,3.5,1133,463,Normal,0.0,Monday
PROD_2742,Canon EOS 1500D,Camera,Budget,43666,46390,40275,348,3.2,1323,474,Festive,10.0,Thursday
PROD_2743,OnePlus Nord CE4,Mobile Phone,Mid,21596,23338,19967,487,3.6,1279,317,Festive,8.0,Thursday
PROD_2744,iPhone 16,Mobile Phone,Premium,115228,120000,122517,129,4.3,189,683,Normal,4.5,Tuesday
PROD_2745,MacBook Pro 14,Laptop,Premium,151005,169125,145019,411,4.3,821,215,Festive,13.6,Tuesday
PROD_2746,boAt Wave Sigma,Smartwatch,Budget,3143,3418,3084,365,3.1,1608,194,Normal,0.0,Sunday
PROD_2747,Canon EOS M50 II,Camera,Mid,94937,100524,104376,310,4.0,478,688,Normal,0.1,Tuesday
PROD_2748,Realme Buds 2,Earphones,Budget,2947,3000,3202,255,3.5,2573,146,Festive,12.8,Saturday
PROD_2749,LG OLED C3,Television,Premium,175185,180000,173390,268,4.1,679,173,Normal,3.7,Sunday
PROD_2750,HP Pavilion 15,Laptop,Budget,47673,50712,46555,318,3.6,2411,602,Normal,3.6,Friday
PROD_2751,Apple AirPods Pro 2,Earphones,Premium,13702,15346,14708,437,4.0,50,207,Festive,15.8,Sunday
PROD_2752,Apple Watch Series 9,Smartwatch,Premium,33044,35719,31870,431,4.4,134,427,Normal,1.7,Thursday
PROD_2753,Realme Buds 2,Earphones,Budget,2947,3000,2862,268,3.8,2341,111,Festive,13.0,Wednesday
PROD_2754,Realme Buds 2,Earphones,Budget,2947,3000,3275,144,3.4,2276,241,Normal,5.3,Monday
PROD_2755,HP Pavilion 15,Laptop,Budget,47673,51179,44609,330,3.2,1895,224,Festive,7.3,Sunday
PROD_2756,Noise ColorFit Pro 4,Smartwatch,Budget,3208,3296,2837,387,3.3,2232,427,Normal,0.0,Tuesday
PROD_2757,boAt Wave Sigma,Smartwatch,Budget,3143,3520,3477,437,3.3,2069,327,Festive,12.2,Saturday
PROD_2758,iPhone 16,Mobile Phone,Premium,115228,120000,105023,170,3.5,818,503,Festive,11.1,Sunday
PROD_2759,Nikon D3500,Camera,Budget,44762,50000,44810,375,3.0,2066,268,Festive,12.6,Saturday
PROD_2760,iPhone 16,Mobile Phone,Premium,115228,120000,117943,111,3.9,614,291,Normal,10.8,Monday
PROD_2761,iPhone 16,Mobile Phone,Premium,115228,120000,123855,120,4.3,50,396,Normal,4.5,Tuesday
PROD_2762,boAt Bassheads 100,Earphones,Budget,2494,2558,2256,200,3.2,1491,182,Normal,7.4,Monday
PROD_2763,boAt Bassheads 100,Earphones,Budget,2494,2743,2771,239,2.9,1654,557,Festive,8.2,Sunday
PROD_2764,Apple Watch Series 9,Smartwatch,Premium,33044,35894,30412,459,3.7,672,163,Festive,8.0,Saturday
PROD_2765,Realme C55,Mobile Phone,Budget,12494,13837,12621,344,3.2,1692,565,Festive,13.6,Sunday
PROD_2766,JBL Tune 770NC,Earphones,Mid,10947,11576,10610,190,4.5,1225,535,Normal,5.3,Tuesday
PROD_2767,Acer Aspire 3,Laptop,Budget,43779,44742,39447,290,2.8,2240,395,Normal,0.7,Sunday
PROD_2768,Canon EOS 1500D,Camera,Budget,43666,46415,46735,259,2.8,1867,529,Normal,5.9,Wednesday
PROD_2769,HP Pavilion 15,Laptop,Budget,47673,48168,42430,210,3.0,1689,507,Normal,7.3,Friday
PROD_2770,Noise ColorFit Pro 4,Smartwatch,Budget,3208,3592,3284,517,4.1,3104,342,Festive,8.6,Thursday
PROD_2771,Samsung Galaxy Watch 6,Smartwatch,Mid,27520,29123,29281,183,3.6,838,509,Normal,3.9,Sunday
PROD_2772,LG OLED C3,Television,Premium,175185,180000,187980,338,4.6,641,400,Festive,10.0,Monday
PROD_2773,Noise ColorFit Pro 4,Smartwatch,Budget,3208,3447,2980,443,3.7,1762,372,Festive,10.3,Friday
PROD_2774,Dell Inspiron 15,Laptop,Mid,73109,78350,79672,412,4.2,1381,584,Normal,7.8,Saturday
PROD_2775,OnePlus Nord CE4,Mobile Phone,Mid,21596,22067,19628,343,3.1,708,478,Normal,2.9,Tuesday
PROD_2776,Apple Watch Series 9,Smartwatch,Premium,33044,37009,33649,547,4.8,895,449,Festive,5.2,Saturday
PROD_2777,Dell Inspiron 15,Laptop,Mid,73109,81882,81136,439,3.9,702,375,Festive,14.0,Monday
PROD_2778,Redmi Note 13,Mobile Phone,Budget,12662,14181,12181,389,3.5,1526,291,Festive,7.4,Saturday
PROD_2779,HP Pavilion 15,Laptop,Budget,47673,50427,51824,235,2.7,1691,597,Normal,3.8,Sunday
PROD_2780,Sony Bravia X74L,Television,Mid,60256,66992,66862,432,3.9,1042,612,Festive,9.6,Tuesday
PROD_2781,Dell Inspiron 15,Laptop,Mid,73109,77477,74098,332,3.7,498,703,Normal,5.3,Wednesday
PROD_2782,boAt Bassheads 100,Earphones,Budget,2494,2793,2653,323,4.1,1812,259,Festive,12.0,Thursday
PROD_2783,OnePlus Nord CE4,Mobile Phone,Mid,21596,24187,21060,469,3.9,1393,380,Festive,10.7,Saturday
PROD_2784,MacBook Pro 14,Laptop,Premium,151005,156127,139637,339,4.6,461,230,Normal,0.0,Tuesday
PROD_2785,HP Pavilion 15,Laptop,Budget,47673,49171,44965,235,3.2,2046,124,Normal,3.8,Wednesday
PROD_2786,Samsung Galaxy Watch 6,Smartwatch,Mid,27520,28990,24878,271,4.2,708,538,Festive,10.6,Tuesday
PROD_2787,JBL Tune 770NC,Earphones,Mid,10947,11757,11305,171,3.4,1038,175,Normal,1.6,Thursday
PROD_2788,OnePlus Nord CE4,Mobile Phone,Mid,21596,23369,22286,405,3.3,1125,365,Normal,0.0,Tuesday
PROD_2789,Nikon D3500,Camera,Budget,44762,47877,47771,312,3.4,1792,476,Normal,0.3,Tuesday
PROD_2790,Realme Buds 2,Earphones,Budget,2947,3000,2609,239,3.8,2001,404,Festive,15.5,Thursday
PROD_2791,Dell Inspiron 15,Laptop,Mid,73109,75991,64477,401,4.2,1041,213,Normal,3.4,Tuesday
PROD_2792,HP Pavilion 15,Laptop,Budget,47673,51080,44929,395,4.2,2469,363,Festive,13.3,Sunday
PROD_2793,iPhone 16,Mobile Phone,Premium,115228,120000,123362,180,4.0,567,637,Festive,11.7,Sunday
PROD_2794,Realme Buds 2,Earphones,Budget,2947,3000,2823,184,2.7,1471,545,Festive,14.5,Saturday
PROD_2795,Samsung Galaxy A35,Mobile Phone,Mid,38986,40008,35057,235,3.6,1330,228,Normal,2.0,Wednesday
PROD_2796,JBL Tune 770NC,Earphones,Mid,10947,12000,12240,280,3.9,1039,407,Festive,10.5,Monday
PROD_2797,Apple Watch Series 9,Smartwatch,Premium,33044,35823,33632,438,5.0,303,375,Normal,3.0,Sunday
PROD_2798,Sony Bravia X74L,Television,Mid,60256,66834,66812,427,4.1,1696,657,Festive,8.6,Wednesday
PROD_2799,Nikon D3500,Camera,Budget,44762,48495,48200,340,3.4,2194,242,Normal,7.4,Monday
PROD_2800,boAt Wave Sigma,Smartwatch,Budget,3143,3395,3238,380,3.5,1418,366,Normal,3.5,Wednesday
